Source,Target,Weight,Type
0x5b3c49dc48b4c9d92f2a7ecb088d424ef5e86337,0x1a449fb2e65853dcf49451577cae1834b6505693,496.166557,Directed
0x5c46b264ca2c7a9c96bcbcd72fd6b130464cc3d2,0x245680379283e6c8d6b8e0bce5aef605d7092e7f,493.0867684,Directed
0x5c46b264ca2c7a9c96bcbcd72fd6b130464cc3d2,0xfda2b6ba8035837024610a5d601305a4772e193b,490.1129165,Directed
0x5deea2e63a6612746242000162949ba96d86f328,0xf7ced5864bb1ecac8f73fed187dbb215b35127fe,489.1606973,Directed
0x5e3b8daa125730ae691a6df10d73ab05945096b4,0x3880ab718c8432646136db3cc696003ee0c8ee6f,494.0099115,Directed
0x5efd06e7c1afa2175612c1022c0856b069dff939,0xb83f4e6ce7a29b4467d1ba9b9be009d3d6a67779,499.3491918,Directed
0x60e69251a33fe222ea67c6f5769cb803ebb9c77c,0xac443984e996452e795b4c96883b81893d78fc44,494.1425903,Directed
0x61beb24799b2955d1faa1a1bb1b6383b88158226,0x9fdcb44555755c529b8f9bddd6a32ab857b38bc9,490.5392736,Directed
0x6220a921f7a456e678799b84405cf012e6381820,0x85a5d647bcc29007212a93bfd296ddb319091e34,492.4302651,Directed
0x6396c19a44ccfa30c861807e1b8e98a7ab2b8dc2,0x51a53117845631a7d7f3be1380c2ad8b1bf0b804,489.331321,Directed
0x6490b0f45b77ff7ea622b24ac76f251a63f8e44e,0x941d8fe955554da8fb7d8b41cff739bb824dce0f,485.3799084,Directed
0x66c3c8afa1e2b743474f50cbae197cea84d35d0a,0x9ca1dd969472ac5b19801f6d9de531c4ff830f1e,493.8646708,Directed
0x66d06530ce901084a095f67cf486b07845d51213,0x930dc6cad87358b5b8bf59957e8c6705c8bbb36f,491.0438652,Directed
0x6a9ab4e5a03178843826f1dcda742ca41851cffb,0x2eb06aa66934352ec5f746926ce9fcae55264a21,491.2647506,Directed
0x6b7b931603056cb8aed7477068c071591a5ee3e9,0x0e7af9cd50f3db30d7d58fd6fba5e53af590b615,495.4355056,Directed
0x6c5b6a1de1f83da0587febd1851343ec51aaf376,0x070c876fcd511a682f9340b7206c5c6a720e320e,489.188074,Directed
0x6c86f82976bb8f21e7a4808fbb015b9daf8af51d,0x4ec8c2540b780f878fee401d267c1cc784ee374c,485.3805666,Directed
0x6ca5002038d78cb7c3cd12457c13273e0182c46d,0xc8dda68e33d50c9f86f75c2f34299d87ea63b4a3,499.6229202,Directed
0x6ea0e02fb6ee893dc3b70b98df1a48165d28eb09,0xc28cbdb253f12174f7aa80ff6c6660f2e09397d7,486.3830778,Directed
0x6f2dfcbd63a4706693d116c76d2b2894b2a604e7,0x7f743125ded03b9dc28699c570757a34595190f9,491.9536205,Directed
0x70206743a23a52487e5e7c3992390e879da6e40e,0xdd34c90740abc7ae1be11e0ce4f0a061620407d7,497.7602678,Directed
0x70faa05293c3896645ec5d280acae482e09d93ef,0xf7a69b4b527b96be9955a2488efb4c3c4d0ef347,491.1004082,Directed
0x725898e4e2784026cdbf89f8dfe77dc965f2059d,0x4c92f7540ffc408cf01547032ddc3d66b6971c92,496.0717999,Directed
0x732d6de0e8069df1e3ec4c9aa05362596ba8ac0a,0xc3b34de3e302dc5c357c9647b1bd223eea847ff5,496.7012169,Directed
0x757e936769ebc13de3e88f783169b547e76c1f84,0x0e7af9cd50f3db30d7d58fd6fba5e53af590b615,488.3780445,Directed
0x76d3552f97f23afbb557f9df5efd2455fc8b1486,0xb8f622392d62bf1b4cc825591ed7fafdf8409216,490.0903993,Directed
0x7a0c9f8f7aadc3a66eeb12474df28e78891dd0bd,0x5ae90e54815798b7f1056cc01a38978d40a71d95,489.1232652,Directed
0x7a8ee352be59203fb99e874c83a6c70b23a22557,0x90c61e65de8543a1e3daeda46d03fea897886666,491.3808546,Directed
0x7a8ee352be59203fb99e874c83a6c70b23a22557,0xef361793cd6573a2ea89fb9913efb850fa5430f0,495.9955804,Directed
0x7c1e9d856ed64a295038809eb90cfd32e2af73f2,0x0fd40817091612a919e4393fd4cdb25b6112e31b,491.8417581,Directed
0x7ccc4627873db3b71960e0cc7814d2f951d6e287,0x4e146e3c800bb3000f80a7ac3c07df940775b8bd,491.3822986,Directed
0x8011f8540db66bcd151239583c14ba727eca9af4,0x4bbd884ec5e7aa4a77600429b3afd91a5146899d,491.5992486,Directed
0x80dbc2b0537d0b95d33a9b1113b956ed0b07ea77,0x6052ba813476bc1a645b8aefd506802aaf80fff5,490.5717451,Directed
0x81b86feda8f0eac2e88a71e30c62d179877dbd4d,0xfa45921781154db0fcb8468b20a368e48cc8bf4f,485.5565496,Directed
0x81f29e8192c626fca14606cdebae88452a18fb94,0x6a2bf648152624d26347916ce96a8ff472ef4b56,488.8513236,Directed
0x828e57a298f4129548a8817acece3ce25fdcea6e,0x2b0f5dc3f68a95b86f5bbb428f57d3175689c0f0,494.432633,Directed
0x85325abae53326a0850a742bbd664db8ae29d3b9,0x860a896fc246d9737dfb63a86acbb7c102afdeb8,493.5315553,Directed
0x86a320a07a6b887ebc46aecf8cc87e99321f9a18,0x5c05ee9cad8fd091f1ceb5c6fa2a52794abee9c1,492.8525454,Directed
0x87cd446adc9d04f59502281dd824caf141bdff9b,0x99464ee24511467e2d973b19a8f0d9a294a78b15,494.71663,Directed
0x886a5cc2ef433d75122809e37d498243895c17b9,0xe0eca84e4f4aa62a6ae26cfddbd8e6ee9aa583a0,496.1411005,Directed
0x88b8bd8bfa1f2ba63f7c9c3613596b98eee4cfbe,0x8e4ac7b757d4d65821a4cd56405544b6aa82de94,492.3166738,Directed
0x898b902ae7afe9765d4bf4d88c53252665ca9969,0x1b89b779e80271c41b1f68ae3faa420f7ca678ae,493.4743826,Directed
0x8ac54e3f9e13850f5a122a37d99e2158e1d6e36d,0x87801d8d6130f60870673d6bb1c5cc0f83438118,494.2915495,Directed
0x91ee0c3b3f87d070e260f6208c52534d36817dae,0x27db3615327453b016a3a5596b7afb96d3fc342b,493.7263541,Directed
0x927eb5472ae6124e561287052ba08e71b72ab8c5,0x651ed6aa3fcf9726567183880190c84b52ffde19,490.9754831,Directed
0x927f8801cf6073f5b6da2df4def5f548735e7062,0x4bd19ffb6b14ff30caeef5c7fc477bc11a2399ac,491.8416692,Directed
0x93efefc25fcaf31d7695f28018d7a11ece55457f,0x8ac3b7bd531b3a833032f07d4e47c7af6ea7bace,487.7943475,Directed
0x94ed0de7f781533e80fc25a29c1b613eaf01ac62,0x23c5b5e918f52bba19fe14b38e6529e3bbd48400,497.7704268,Directed
0x96202663bba41414cb6d43dddb50663d8c392537,0xae34985278a13e1da132a34dd0693620d88ccb72,496.6534317,Directed
0x96e7fe4d4592f014ebaa97909d06802b4c1bcc21,0xd92a3fafc71c2c3cde19665c9f46ec67638e33a1,492.0988711,Directed
0x97bccfa87c9ad74442dac96ada79de9b1399dafe,0xb618894715ba7fa4901ccc99fcf097b0c391536d,487.2014585,Directed
0x992ff96a3bf0676cef2d26d0276b27456ce19e7b,0x4e146e3c800bb3000f80a7ac3c07df940775b8bd,490.6100885,Directed
0x9f4cf7ea4bae2fce7ad3c1fc8fa17e901e3cc732,0x81869cf94beea3021b94269ad41ed0b69fedae2f,491.3322355,Directed
0x9f4cf7ea4bae2fce7ad3c1fc8fa17e901e3cc732,0xdd084a05770e5a85134701d2819de79429fb1304,499.5450043,Directed
0x9f5229f47625e8dbe5a473ac189e6f376f644745,0x3ad530ed0f019b018aae1dfb75a5ce8a11ddf799,489.8949463,Directed
0xa1f214ac84f415a7f70cde1c339f376952f3f787,0x807ced5d4335a8a674a0232740e7275f537ae62b,491.8138152,Directed
0xa23d57c75e56c484333aa20ce4d2ad29f50d651e,0x002bcd751410a69b3bce463890abb2fcab81a755,494.9184872,Directed
0xa23d57c75e56c484333aa20ce4d2ad29f50d651e,0xcb6948600cd19d8ad5fa3a5b324adae12e782792,495.1617,Directed
0xa250b4750a941063736b7e4dcc0ad0a5bdb61be9,0xddcebe29f4cc7155a2ffdc3b593a04c411760cb0,492.6068576,Directed
0xa33cfdefae7aaec4327dfb8e270d56e0fbd4cdf2,0x732d6de0e8069df1e3ec4c9aa05362596ba8ac0a,499.9240584,Directed
0xa90b541bd2dfef162b82073318ace3fcc57340d9,0x8088d2991e3fb2854ee5851d41cafc358a72a054,488.5704883,Directed
0xa9d4d4723a3325b9ee96d35efc09836fad956ac5,0x06c60f6dd9f0e6bd96b827ec7f0de00b916e71db,490.3490571,Directed
0xa9d4d4723a3325b9ee96d35efc09836fad956ac5,0xe7b918d92034330bbee26b0c606a9cc8f856bf3d,495.9310091,Directed
0xaab8f65bc1ec750c420ca9ecb5b53c918adbf64c,0x9f4cf7ea4bae2fce7ad3c1fc8fa17e901e3cc732,490.3390104,Directed
0xaaf2483f28bf10330253f83f9e016e1b900ad78b,0xa90b541bd2dfef162b82073318ace3fcc57340d9,493.3672718,Directed
0xab27de8bc441c233709d6023c35ef843ecf4d105,0x006964d8bad07317bd17d20e084b94b7d9245db6,488.3739125,Directed
0xac0e4d3b8ea0e5bf605cc4e6cda7b35a2ce3198b,0xd48babc9318a5bdecbe9551c0b491093ef792078,491.8395923,Directed
0xae279cb05be4e71b64af9867522bb0d824593e5d,0xa683c571aed0b085df44ebe1384339bdcb60d5b5,493.1134771,Directed
0xaebdaf0001a9da9e34f3a4cda5e62034e5c04a10,0xbca3904950d9c5b24dfb8f65cf9c0f9dc32f4044,487.9440153,Directed
0xb0c78af4f633bcf7e179f09e730275af761dc851,0x0fd40817091612a919e4393fd4cdb25b6112e31b,487.940665,Directed
0xb0f5a5fa11a914f131f9d602bf52a232e1015431,0x29eb22d2110b8a73ee78542975d2fb701f31929a,496.4772921,Directed
0xb1ccf0d27bb3e844bb692e2577089b2f822d5aad,0x62df92f5b693043eb241c9bedb1b8ee1d1c218d4,487.9524702,Directed
0xb230a64ddd307d1f8fe971f0c1a5ed66ce74c721,0x81bd0a46c9cc4dc5b410abb4de1f3d5fd83c4269,497.5751969,Directed
0xb31a4e713b5dd3f0362bb1372ce93bc6586efbe9,0xa99b9a7f5c5dd37429771efd3b93c6fbe1ab2936,493.4763189,Directed
0xb64d5244310bc31b0b17bbacba340bcd47456e14,0x6f63b404cb98466ad6d41de84e6e4c6e181784a4,497.2717728,Directed
0xb7f0592b292adbc77cb6d14e7dc6eee2206ce4a0,0x340a612e7bcc42ec1ec46f9d88eb795973e532f0,490.9280797,Directed
0xb8f622392d62bf1b4cc825591ed7fafdf8409216,0x691649f8bff990271b207da5b09c7e6e3c9a20b4,495.7199195,Directed
0xbaa6d8360bbf3a58dd7c26664bf3c3e50d151b08,0xb1ccf0d27bb3e844bb692e2577089b2f822d5aad,492.6600035,Directed
0xbb0b92025eddb26c67e5f23512a856d6c0c26231,0x1552be5ca4b1c3b9e1a1886f9b939928b4b052f2,489.3413065,Directed
0xbb0b92025eddb26c67e5f23512a856d6c0c26231,0xbdd14c9739b55cbb1883f8c4db70a324624b3056,498.1243484,Directed
0xbdac6e49b5b53147caf71fc95f91c85fb11a778e,0x8cc00387692b83d2a1f67e1647ebee4e42e6f094,496.0445276,Directed
0xbdd14c9739b55cbb1883f8c4db70a324624b3056,0xf9268f72c572303f60d5f7bc5f23bd1904dcf4da,494.2800692,Directed
0xbe9deb352c06de4d13094d3b005a2f6176e0b4f1,0x6c86f82976bb8f21e7a4808fbb015b9daf8af51d,495.4708202,Directed
0xc0c4c218d63aa86784ecafda70260c26c9ef79bb,0x18ca211b4cc7a9d06b45a0bda9dee282aca47f06,485.965941,Directed
0xc16838071bd498347aab8cc742473568eb5249fd,0xcd55eb112507e09bec70736959f99391f54955b6,491.9654247,Directed
0xc28cbdb253f12174f7aa80ff6c6660f2e09397d7,0x02af9102a2b6e8fc4dbfc65e7d9280f732374fb3,497.4170966,Directed
0xc2bc23a6310f61a0dae6e65c20d02cbed5df2883,0x066d579091ce669f3f1911b7e5b1531f9dcd5777,494.3905609,Directed
0xc372a30c4c5968f546e24bbbeed71a23a01a3cc0,0x9cff17eb637713a663af0a0a5326b755838f757b,498.6844946,Directed
0xc372a30c4c5968f546e24bbbeed71a23a01a3cc0,0xa24d3657c13f26c04c8a393cbcc12705d6ac8abf,496.1240963,Directed
0xc6ed1f1e2a785b1991a0c2a877d19c750a7018b3,0x52f81c35946a6611121050f0c011aeea6fc8a1e6,487.1842983,Directed
0xc6ed1f1e2a785b1991a0c2a877d19c750a7018b3,0x9cdb219746b0dc7cfbba17ad6070c8a643adc4eb,493.3401868,Directed
0xc7bdf2bdc064310896794a9cd1db8eef07ffc32e,0x4fdee5d87480db6b32737a9ebd38ca8aa6401b03,498.8167711,Directed
0xc86ac691f8ed60430c73c3c7df39e6b3031f1660,0x0bb3d56593906e55aaa3b3f3e525b90b857fe0ce,491.6717795,Directed
0xc9bab34028dc48763fa1ea144e8f51dbda1ccf51,0xa779f99587241b39021a7c1508405607e751c95f,490.8886192,Directed
0xc9bab34028dc48763fa1ea144e8f51dbda1ccf51,0xb1ccf0d27bb3e844bb692e2577089b2f822d5aad,491.5937289,Directed
0xc9e1d79c25a3f5ae3c2d03f0982a3465d1e19a3f,0xd63b5e22846955862522b3a4f6ed83fa6c982acb,494.7960575,Directed
0xccbf5a9926606c77db8391185066a8ee3bc0a2af,0x137dd2dbee265a2ccd415f203bce1f68820af83a,485.9668934,Directed
0xcede3b632686dbcb69185495d82de49d554e67d0,0x563ecd63c5db552023c4de7bdcf5678feaa32ef8,486.7474155,Directed
0xcf1d232d32a59d5cb3c693171b13adacfdf9ccd6,0xf324227b74dab9874dab06fdc8656e7420e7d1ab,495.5896085,Directed
0xd0c1b21a6179c33593158ff9c04d83a6398e3c4f,0x2427fcdc1033586ba672780fea1d662e75681dcb,496.7209843,Directed
0xd139ad944b14d015cc91df97b6231b6b236b4d33,0x8ce255e9331f5372dab592da1e80daad25f5275f,496.8998167,Directed
0xd3c35800c4a468cef54d6581c8faf111f5d5ebfc,0xb3c74645de3f82702af040988bba449c622217ec,491.340605,Directed
0xd51a0bcc88d3b635cdd4a90e52fcfa56c2e1f0ca,0xdce371e2762ac4250469f709c5b766e754e2c9a2,497.7979975,Directed
0xd5a98e35d92b478ad4dbefdf2b55b22f331043dc,0x817f2211eafd4e6915d4b90985f8c7a8a37cc146,497.9538168,Directed
0xd5b51c1ff877400a867386cf0fe543d76d9a1089,0x0fc6f0d2891ab6826ce662b4c61b5842538070dd,493.3395233,Directed
0xd63b5e22846955862522b3a4f6ed83fa6c982acb,0xb3c74645de3f82702af040988bba449c622217ec,497.1110849,Directed
0xd76b4334928aec6433db15681acc04d4d4ba27ac,0x0bb3d56593906e55aaa3b3f3e525b90b857fe0ce,493.0122227,Directed
0xd78dd09a57b641997c2f1e3ab3712fdea9ad4858,0x10b7c7995a4a310c1a5b6560dbd56f8a2ed01ea6,489.1469438,Directed
0xd90652f8dc1d6b3e63f3da9e1aed4406e633982b,0x1200d1cdce4cf718b0ed069ae230020af3ad84c5,488.4391531,Directed
0xdad8e63045b0b55fe351e6b3c6652d995c59fd29,0xf2bcc837fd71bf4c2be42963e6fa5928911eb9c1,491.652091,Directed
0xdb53cb7e6d171afff8201f72ec4ce4811fe507a8,0xf91ce0ac3be65fdb81de88069b9931b69a6ef6e1,494.7144757,Directed
0xdd34c90740abc7ae1be11e0ce4f0a061620407d7,0xe467d6c2f9a5dd2816cc675d7700bd78ab5b6b1a,490.7059745,Directed
0xddbe1291b454f9b8699220f1e8724aa641ef4b42,0x51c0d24ccc5d9b0dd793052cb2d41efde2568056,496.9358598,Directed
0xde890ccc53e39182396d199299715bf91e1c3b1f,0xe79cfaf34f8d8c3e20a2a202ee64e2542b74f78f,491.9757246,Directed
0xdf070b9dfa63b76b097c1553ccc71d06b70fa358,0x5c05ee9cad8fd091f1ceb5c6fa2a52794abee9c1,494.5524214,Directed
0xe0b340171486b08f0c1f4ac607ed776478cefd2b,0x6bb10ea56f57488625e375165d8df04daae24cd8,487.8780949,Directed
0xe36a5a8aac68b9032ee53e4e7ad37708f657a14d,0xc859ec06390a2774b812319613052214488fce98,487.6250533,Directed
0xe3a75298a17d6e04d2bd819f9ead13bbc87b110b,0xf113ab890bc550a237110a776aa1b10ee9d91704,493.2228776,Directed
0xe3cba2dd0c1ab1419e3ebdb5babf2f18ec065807,0x74a8927bbb9f4ca8c0a3feede1b4b890a10342ee,487.8363767,Directed
0xe3e25d03a3170ff005f5a0a2a2d21f8dd101eba5,0x657fbadb17171ab2c1ad73234baa006235126f98,495.1186979,Directed
0xe4b00049b7ec6858cf1c01ccbf058c94ad00cfeb,0x44254da8674f7b629e0b90c3c9af754db2d19c3e,493.3953686,Directed
0xe4dda16590c1b05a186a0c0055914c056f037a05,0xb75411d6da2c810c90fa074ad3b785cd5c0c722c,494.9535888,Directed
0xe559412a1adb2f2cc86ba96766d626d0eae9afc1,0x28b4fd95f749cea7ac41fe7fdd5cecb91bc62358,493.6086286,Directed
0xe6ff6b5d6e43d2392f184b21bedf32adfd306659,0x1c76fa896c7c0467649729a4d629b1fb7fade75c,487.4627958,Directed
0xe7dbb85044bdab554029ad4c7326f8771dc53cb1,0xe97ac3b49a92a25846e21a6d28da97ab9867b97b,491.7224526,Directed
0xe82b6d436a2a34d3a9cc446aa45bf7377a901a0d,0x3c8325c283966ff2ce639683cfe514abc887d040,493.5198892,Directed
0xeb2035997ebf485b50d85f3337e1116e5a105f77,0x617b83371b4c65debb6c2e90de89c827ddcb0884,495.6686467,Directed
0xeb57df95b6822a78c2be987e14df39eb23221134,0x2218d4d12de8f2c05150e12547bc6901f81a1c3d,498.9607277,Directed
0xefc844da1fbc4b10b9db59ea365236140cf71ec4,0x290a2c307ede6a392103eafe706dc0d1570ce5b1,487.8102309,Directed
0xf0d82e5e598de22332e7b4f45fc732a6a4c93577,0x606f05a1561d08e29f4a943e6b2c48469172c12a,493.2866191,Directed
0xf113ab890bc550a237110a776aa1b10ee9d91704,0xee82733c372ca97759163883ecfe85abfb63cb68,494.0727168,Directed
0xf31de1bf0a35b2b55c907b80e7f30e6a2ff40790,0xbd6260f5715f2dcd4cd45e50d513f50ece2108bd,495.9465374,Directed
0xf69856e25444d5fb10dc3b6f2a320e6c1efc3a09,0xf180daa7933401b3968d63c46f57b781f19a6829,493.8000685,Directed
0xf6c2e5951ed1cb7be46b5ff06e633cc5414df021,0xbff88e2348397b1cc45c391e39500857d958e096,496.8774859,Directed
0xfd7eacfb92beaacbb69e9f9aef781022b210672e,0x33cf50090c6a9859ffeaa409e025c6e361726fd9,492.5778307,Directed
0xfed686624c08633d15a980522d29b77319a1a65f,0x757e936769ebc13de3e88f783169b547e76c1f84,491.1405656,Directed
